module,trial,timestamp,x,y
identification,30,1971,994.56,495.72
identification,30,2005,996.48,487.08
identification,30,2038,998.4,489.24
identification,30,2088,990.72,492.48
identification,30,2122,979.2,493.56
identification,30,2155,967.68,501.12
identification,30,2188,954.24,507.6
identification,30,2221,940.8,507.6
identification,30,2255,927.36,508.68
identification,30,2288,913.92,505.44
identification,30,2338,871.68,503.28
identification,30,2373,865.92,497.88
identification,30,2405,854.4,493.56
identification,30,2455,842.88,488.16
identification,30,2490,831.36,487.08
identification,30,2522,829.44,486
identification,30,2555,825.6,490.32
identification,30,2589,829.44,497.88
identification,30,2623,827.52,500.04
identification,30,2656,825.6,503.28
identification,30,2689,823.68,505.44
identification,30,2738,825.6,507.6
identification,30,2773,827.52,508.68
identification,30,2806,831.36,509.76
identification,30,2856,840.96,511.92
identification,30,2889,850.56,514.08
identification,30,2922,860.16,517.32
identification,30,2956,869.76,522.72
identification,30,2990,877.44,529.2
identification,30,3024,883.2,534.6
identification,30,3056,885.12,538.92
identification,30,3089,883.2,543.24
identification,30,3139,877.44,552.96
identification,30,3173,875.52,558.36
identification,30,3208,873.6,561.6
identification,30,3256,873.6,564.84
identification,30,3289,877.44,569.16
identification,30,3323,879.36,572.4
identification,30,3356,883.2,576.72
identification,30,3390,887.04,581.04
identification,30,3423,894.72,583.2
identification,30,3457,900.48,584.28
identification,30,3490,908.16,581.04
identification,30,3540,915.84,576.72
identification,30,3573,921.6,569.16
identification,30,3623,925.44,560.52
identification,30,3656,929.28,555.12
identification,30,3690,935.04,551.88
identification,30,3724,936.96,552.96
identification,30,3757,938.88,557.28
identification,30,3790,940.8,563.76
identification,30,3823,940.8,570.24
identification,30,3857,940.8,574.56
identification,30,3890,942.72,573.48
identification,30,3940,950.4,531.36
identification,30,3973,952.32,506.52
identification,30,4024,954.24,489.24
identification,30,4057,952.32,463.32
identification,30,4090,965.76,450.36
identification,30,4124,973.44,434.16
identification,30,4158,979.2,420.12
identification,30,4191,986.88,407.16
identification,30,4224,992.64,396.36
identification,30,4257,998.4,384.48
identification,30,4307,992.64,392.04
identification,30,4342,1006.08,396.36
identification,30,4375,1011.84,393.12
identification,30,4424,1017.6,389.88
identification,30,4457,1021.44,385.56
identification,30,4491,1025.28,387.72
identification,30,4525,1027.2,392.04
identification,30,4558,1031.04,396.36
identification,30,4591,1031.04,400.68
identification,30,4625,1029.12,406.08
identification,30,4658,1027.2,411.48
identification,31,0,1027.2,427.68
identification,31,0,1023.36,427.68
identification,31,24,1017.6,427.68
identification,31,57,1013.76,427.68
identification,31,108,1009.92,426.6
identification,31,140,1006.08,423.36
identification,31,191,1004.16,420.12
identification,31,223,1000.32,415.8
identification,31,257,998.4,412.56
identification,31,290,996.48,409.32
identification,31,325,992.64,407.16
identification,31,357,984.96,412.56
identification,31,391,971.52,420.12
identification,31,424,958.08,429.84
identification,31,458,940.8,439.56
identification,31,508,925.44,450.36
identification,31,541,913.92,455.76
identification,31,591,902.4,463.32
identification,31,624,888.96,471.96
identification,31,658,873.6,477.36
identification,31,691,856.32,483.84
identification,31,725,839.04,490.32
identification,31,758,821.76,496.8
identification,31,791,806.4,502.2
identification,31,825,777.6,514.08
identification,31,874,844.8,535.68
identification,31,908,881.28,529.2
identification,31,958,902.4,537.84
identification,31,991,917.76,541.08
identification,31,1024,923.52,547.56
identification,31,1058,927.36,562.68
identification,31,1092,931.2,569.16
identification,31,1125,938.88,575.64
identification,31,1158,944.64,578.88
identification,31,1192,952.32,581.04
identification,31,1225,954.24,578.88
identification,31,1275,960,576.72
identification,31,1308,971.52,583.2
identification,31,1359,1008,594
identification,31,1392,1032.96,585.36
identification,31,1425,1040.64,584.28
identification,31,1458,1057.92,588.6
identification,31,1492,1054.08,576.72
identification,31,1525,1048.32,572.4
identification,31,1558,1050.24,571.32
identification,31,1592,1052.16,570.24
identification,31,1641,1025.28,576.72
identification,31,1675,1004.16,582.12
identification,31,1708,1008,556.2
identification,31,1759,996.48,561.6
identification,31,1792,992.64,579.96
identification,31,1826,996.48,572.4
identification,31,1859,998.4,569.16
identification,31,1892,994.56,563.76
identification,31,1926,988.8,564.84
identification,31,1958,979.2,575.64
identification,31,1992,967.68,582.12
identification,31,2042,942.72,585.36
identification,31,2075,933.12,587.52
identification,31,2127,929.28,584.28
identification,31,2159,929.28,579.96
identification,31,2192,933.12,578.88
identification,31,2226,942.72,594
identification,31,2259,950.4,616.68
identification,31,2293,963.84,630.72
identification,31,2326,979.2,641.52
identification,31,2359,996.48,651.24
identification,31,2393,1054.08,645.84
identification,31,2443,1102.08,621
identification,31,2476,1128.96,623.16
identification,31,2527,1150.08,619.92
identification,31,2559,1215.36,625.32
identification,31,2593,1240.32,629.64
identification,31,2626,1244.16,633.96
identification,31,2660,1207.68,637.2
identification,31,2693,1213.44,619.92
identification,31,2727,1213.44,613.44
identification,31,2760,1209.6,601.56
identification,31,2793,1184.64,591.84
identification,31,2844,1159.68,619.92
identification,31,2876,1146.24,614.52
identification,31,2927,1113.6,627.48
identification,31,2960,1090.56,626.4
identification,31,2993,1017.6,643.68
identification,31,3027,1008,617.76
identification,31,3060,975.36,609.12
identification,31,3093,958.08,608.04
identification,31,3127,948.48,604.8
identification,31,3160,940.8,605.88
identification,31,3210,938.88,613.44
identification,31,3243,933.12,638.28
identification,31,3293,931.2,624.24
identification,31,3327,927.36,591.84
identification,31,3360,902.4,624.24
identification,31,3393,890.88,636.12
identification,31,3427,879.36,652.32
identification,31,3460,890.88,621
identification,31,3494,892.8,609.12
identification,31,3527,894.72,600.48
identification,31,3561,890.88,598.32
identification,31,3610,890.88,596.16
identification,31,3645,892.8,595.08
identification,31,3696,888.96,590.76
identification,31,3727,877.44,590.76
identification,31,3761,871.68,589.68
identification,31,3794,862.08,589.68
identification,31,3828,850.56,596.16
identification,31,3861,842.88,604.8
identification,31,3894,842.88,603.72
identification,31,3960,846.72,590.76
identification,31,4011,850.56,573.48
identification,31,4044,848.64,570.24
identification,31,4095,833.28,578.88
identification,31,4128,833.28,578.88
identification,31,4162,831.36,577.8
identification,31,4194,827.52,577.8
identification,31,4228,823.68,578.88
identification,31,4295,825.6,577.8
identification,31,4328,829.44,575.64
identification,31,4378,833.28,573.48
identification,31,4411,839.04,572.4
identification,31,4461,842.88,575.64
identification,31,4494,840.96,577.8
identification,31,4528,835.2,581.04
identification,32,0,865.92,453.6
identification,32,0,910.08,427.68
identification,32,28,931.2,406.08
identification,32,61,952.32,379.08
identification,32,94,986.88,321.84
identification,32,128,994.56,313.2
identification,32,178,996.48,313.2
identification,32,227,1015.68,292.68
identification,32,260,1034.88,307.8
identification,32,294,1036.8,303.48
identification,32,328,1025.28,312.12
identification,32,361,965.76,378
identification,32,395,954.24,400.68
identification,32,428,936.96,413.64
identification,32,462,931.2,442.8
identification,32,495,925.44,463.32
identification,32,528,913.92,484.92
identification,32,578,883.2,462.24
identification,32,628,929.28,478.44
identification,32,662,935.04,469.8
identification,32,695,933.12,477.36
identification,32,728,931.2,497.88
identification,32,761,933.12,491.4
identification,32,796,925.44,473.04
identification,32,829,913.92,513
identification,32,862,919.68,530.28
identification,32,912,925.44,529.2
identification,32,945,923.52,577.8
identification,32,978,785.28,604.8
identification,32,1028,205.44,814.32
identification,32,1062,322.56,621
identification,32,1095,533.76,378
identification,32,1129,516.48,413.64
identification,32,1163,520.32,481.68
identification,32,1196,648.96,822.96
identification,32,1229,794.88,983.88
identification,32,1262,810.24,938.52
identification,32,1296,833.28,897.48
identification,32,1345,858.24,855.36
identification,32,1395,879.36,833.76
identification,32,1429,894.72,820.8
identification,32,1462,906.24,808.92
identification,32,1496,919.68,797.04
identification,32,1529,925.44,786.24
identification,32,1562,929.28,773.28
identification,32,1595,936.96,763.56
identification,32,1629,944.64,756
identification,32,1662,954.24,746.28
identification,32,1713,954.24,708.48
identification,32,1746,946.56,692.28
identification,32,1798,935.04,665.28
identification,32,1829,923.52,641.52
identification,32,1863,913.92,619.92
identification,32,1896,900.48,600.48
identification,32,1930,890.88,617.76
identification,32,1962,879.36,618.84
identification,32,1996,871.68,615.6
identification,32,2030,862.08,611.28
identification,32,2063,854.4,609.12
identification,32,2113,829.44,625.32
identification,32,2146,856.32,633.96
identification,32,2197,860.16,645.84
identification,32,2230,854.4,653.4
identification,32,2263,850.56,666.36
identification,32,2296,875.52,666.36
identification,32,2330,877.44,684.72
identification,32,2363,896.64,690.12
identification,32,2397,913.92,691.2
identification,32,2430,927.36,673.92
identification,32,2463,919.68,660.96
identification,32,2513,912,655.56
identification,32,2563,898.56,638.28
identification,32,2597,894.72,626.4
identification,32,2630,898.56,612.36
identification,32,2663,904.32,606.96
identification,32,2697,910.08,592.92
identification,32,2730,894.72,590.76
identification,32,2764,894.72,604.8
identification,32,2797,898.56,590.76
identification,32,2831,900.48,579.96
identification,32,2864,902.4,579.96
identification,32,2914,875.52,592.92
identification,32,2964,887.04,594
identification,32,2997,898.56,577.8
identification,32,3030,890.88,591.84
identification,32,3063,885.12,592.92
identification,32,3097,879.36,603.72
identification,32,3130,879.36,604.8
identification,32,3164,881.28,611.28
identification,32,3197,885.12,602.64
identification,32,3231,894.72,604.8
identification,32,3280,917.76,589.68
identification,32,3314,917.76,590.76
identification,32,3366,935.04,596.16
identification,32,3431,927.36,587.52
identification,32,3465,908.16,600.48
identification,32,3499,890.88,618.84
identification,32,3531,873.6,609.12
identification,32,3565,864,610.2
identification,32,3598,854.4,604.8
identification,32,3631,846.72,606.96
identification,32,3681,839.04,617.76
identification,32,3731,827.52,610.2
identification,32,3764,817.92,612.36
identification,32,3798,817.92,615.6
identification,32,3831,812.16,617.76
identification,32,3865,810.24,619.92
identification,32,3898,808.32,613.44
identification,32,3932,804.48,603.72
identification,32,3965,804.48,603.72
identification,32,3999,804.48,600.48
identification,32,4031,804.48,597.24
identification,32,4081,806.4,596.16
identification,32,4132,814.08,600.48
identification,32,4165,812.16,605.88
identification,32,4198,812.16,609.12
identification,32,4231,812.16,610.2
identification,32,4265,835.2,600.48
identification,32,4298,860.16,596.16
identification,32,4331,867.84,596.16
identification,32,4365,881.28,571.32
identification,32,4399,890.88,565.92
identification,32,4448,900.48,560.52
identification,32,4482,912,533.52
identification,32,4532,898.56,541.08
identification,32,4565,890.88,544.32
identification,32,4598,879.36,551.88
identification,32,4632,865.92,550.8
identification,32,4665,869.76,558.36
identification,33,0,864,597.24
identification,33,0,865.92,597.24
identification,33,31,862.08,601.56
identification,33,66,850.56,613.44
identification,33,98,808.32,649.08
identification,33,132,839.04,632.88
identification,33,165,852.48,627.48
identification,33,199,852.48,638.28
identification,33,248,814.08,649.08
identification,33,298,804.48,650.16
identification,33,331,791.04,648
identification,33,365,775.68,644.76
identification,33,399,800.64,667.44
identification,33,432,750.72,681.48
identification,33,465,744.96,700.92
identification,33,499,710.4,711.72
identification,33,532,775.68,725.76
identification,33,566,758.4,740.88
identification,33,615,871.68,766.8
identification,33,648,890.88,774.36
identification,33,699,925.44,812.16
identification,33,732,1119.36,881.28
identification,33,765,1127.04,897.48
identification,33,799,1113.6,911.52
identification,33,833,1105.92,925.56
identification,33,866,1086.72,932.04
identification,33,899,1069.44,934.2
identification,33,932,1057.92,936.36
identification,33,966,1088.64,946.08
identification,33,1015,1104,927.72
identification,33,1066,1092.48,897.48
identification,33,1099,1111.68,893.16
identification,33,1133,1123.2,888.84
identification,33,1166,1111.68,876.96
identification,33,1199,1100.16,880.2
identification,33,1233,1092.48,868.32
identification,33,1266,1077.12,859.68
identification,33,1300,1063.68,852.12
identification,33,1333,1052.16,839.16
identification,33,1366,1054.08,821.88
identification,33,1416,1050.24,811.08
identification,33,1466,1046.4,804.6
identification,33,1499,1042.56,799.2
identification,33,1533,1029.12,795.96
identification,33,1566,1011.84,800.28
identification,33,1600,1023.36,822.96
identification,33,1633,1019.52,846.72
identification,33,1667,1013.76,864
identification,33,1700,1011.84,880.2
identification,33,1733,1011.84,895.32
identification,33,1767,1011.84,905.04
identification,33,1833,1009.92,912.6
identification,33,1867,1063.68,901.8
identification,33,1900,1042.56,867.24
identification,33,1934,1056,912.6
identification,33,1967,1042.56,911.52
identification,33,2000,1040.64,918
identification,33,2034,1048.32,923.4
identification,33,2067,1057.92,928.8
identification,33,2100,1069.44,932.04
identification,33,2134,1082.88,934.2
identification,33,2167,1100.16,922.32
identification,33,2234,1042.56,939.6
identification,33,2267,1044.48,957.96
identification,33,2300,1006.08,974.16
identification,33,2334,996.48,982.8
identification,33,2367,988.8,991.44
identification,33,2401,973.44,1005.48
identification,33,2434,967.68,1020.6
identification,33,2467,958.08,1029.24
identification,33,2501,952.32,1037.88
identification,33,2534,948.48,1046.52
identification,33,2584,946.56,1054.08
identification,33,2634,923.52,1037.88
identification,33,2668,919.68,1041.12
identification,33,2701,917.76,1046.52
identification,33,2734,908.16,1051.92
identification,33,2768,908.16,1054.08
identification,33,2801,906.24,1054.08
identification,33,2835,906.24,1048.68
identification,33,2868,927.36,1057.32
identification,33,2901,938.88,1020.6
identification,33,2934,938.88,1013.04
identification,33,3002,935.04,1016.28
identification,33,3034,946.56,1027.08
identification,33,3068,965.76,1001.16
identification,33,3101,973.44,988.2
identification,33,3134,990.72,966.6
identification,33,3168,1017.6,933.12
identification,33,3201,1029.12,903.96
identification,33,3236,1015.68,887.76
identification,33,3268,1006.08,874.8
identification,33,3302,1004.16,858.6
identification,33,3354,996.48,800.28
identification,33,3401,990.72,756
identification,33,3435,977.28,646.92
identification,33,3468,969.6,597.24
identification,33,3501,954.24,533.52
identification,33,3536,921.6,471.96
identification,33,3568,896.64,397.44
identification,33,3603,885.12,381.24
identification,33,3636,873.6,367.2
identification,33,3669,865.92,347.76
identification,33,3702,865.92,339.12
identification,33,3752,885.12,338.04
identification,33,3804,915.84,341.28
identification,33,3835,931.2,342.36
identification,33,3869,946.56,346.68
identification,33,3902,958.08,338.04
identification,33,3935,969.6,335.88
identification,33,3969,983.04,348.84
identification,33,4002,990.72,365.04
identification,33,4036,996.48,379.08
identification,33,4070,996.48,415.8
identification,33,4102,1008,434.16
identification,33,4169,1013.76,448.2
identification,33,4202,1013.76,460.08
identification,33,4236,1015.68,471.96
identification,33,4269,1017.6,482.76
identification,33,4302,1017.6,498.96
identification,33,4336,1019.52,513
identification,33,4370,1021.44,518.4
identification,33,4403,1015.68,525.96
identification,33,4436,1013.76,530.28
identification,33,4470,1009.92,535.68
identification,33,4503,1021.44,560.52
identification,33,4569,1009.92,550.8
identification,33,4603,1004.16,550.8
identification,33,4636,1008,549.72
identification,33,4669,1015.68,547.56
identification,34,0,1159.68,531.36
identification,34,3,1176.96,528.12
identification,34,36,1192.32,528.12
identification,34,69,1198.08,528.12
identification,34,104,1201.92,533.52
identification,34,137,1201.92,541.08
identification,34,170,1200,550.8
identification,34,204,1194.24,558.36
identification,34,237,1192.32,565.92
identification,34,271,1188.48,575.64
identification,34,337,1178.88,579.96
identification,34,370,1163.52,582.12
identification,34,403,1148.16,582.12
identification,34,437,1130.88,581.04
identification,34,470,1094.4,612.36
identification,34,503,979.2,671.76
identification,34,537,875.52,678.24
identification,34,570,789.12,660.96
identification,34,604,764.16,643.68
identification,34,638,743.04,632.88
identification,34,687,543.36,678.24
identification,34,738,606.72,698.76
identification,34,773,637.44,744.12
identification,34,804,664.32,759.24
identification,34,837,696.96,761.4
identification,34,871,769.92,719.28
identification,34,904,802.56,702
identification,34,938,827.52,691.2
identification,34,971,846.72,682.56
identification,34,1005,867.84,678.24
identification,34,1038,887.04,669.6
identification,34,1088,923.52,679.32
identification,34,1138,1015.68,699.84
identification,34,1171,1029.12,704.16
identification,34,1204,1032.96,720.36
identification,34,1238,1036.8,721.44
identification,34,1271,1044.48,718.2
identification,34,1304,1052.16,703.08
identification,34,1338,1061.76,698.76
identification,34,1371,1071.36,691.2
identification,34,1405,1075.2,691.2
identification,34,1438,1080.96,689.04
identification,34,1504,1086.72,690.12
identification,34,1538,1092.48,695.52
identification,34,1571,1077.12,680.4
identification,34,1605,1056,691.2
identification,34,1638,1046.4,696.6
identification,34,1672,1032.96,693.36
identification,34,1705,1009.92,695.52
identification,34,1738,1015.68,683.64
identification,34,1772,1015.68,666.36
identification,34,1805,1008,665.28
identification,34,1839,1015.68,663.12
identification,34,1905,1029.12,637.2
identification,34,1938,1040.64,630.72
identification,34,1972,1050.24,614.52
identification,34,2007,1052.16,599.4
identification,34,2072,1054.08,587.52
identification,34,2105,1056,575.64
identification,34,2139,1057.92,558.36
identification,34,2172,1046.4,571.32
identification,34,2205,1042.56,569.16
identification,34,2255,1042.56,568.08
identification,34,2305,1044.48,562.68
identification,34,2339,1040.64,563.76
identification,34,2372,1038.72,564.84
identification,34,2405,1034.88,569.16
identification,34,2439,1031.04,571.32
identification,34,2472,1023.36,574.56
identification,34,2506,1017.6,574.56
identification,34,2539,1008,571.32
identification,34,2572,1000.32,569.16
identification,34,2606,992.64,570.24
identification,34,2639,984.96,576.72
identification,34,2672,971.52,582.12
identification,34,2707,961.92,585.36
identification,34,2739,956.16,588.6
identification,34,2772,946.56,592.92
identification,34,2806,946.56,594
identification,34,2839,948.48,595.08
identification,34,2873,952.32,599.4
identification,34,2906,956.16,599.4
identification,34,2940,961.92,602.64
identification,34,2973,967.68,602.64
identification,34,3023,963.84,606.96
identification,34,3073,967.68,603.72
identification,34,3106,954.24,610.2
identification,34,3140,936.96,627.48
identification,34,3173,942.72,617.76
identification,34,3206,944.64,624.24
identification,34,3240,944.64,625.32
identification,34,3273,933.12,626.4
identification,34,3306,923.52,624.24
identification,34,3340,906.24,609.12
identification,34,3374,892.8,639.36
identification,34,3407,862.08,628.56
identification,34,3473,840.96,625.32
identification,34,3507,840.96,618.84
identification,34,3540,842.88,626.4
identification,34,3573,827.52,638.28
identification,34,3607,816,641.52
identification,34,3640,808.32,619.92
identification,34,3674,796.8,645.84
identification,34,3707,802.56,650.16
identification,34,3741,802.56,641.52
identification,34,3774,804.48,633.96
identification,34,3840,804.48,641.52
identification,34,3874,821.76,635.04
identification,34,3907,823.68,640.44
identification,34,3940,829.44,623.16
identification,34,3974,842.88,636.12
identification,34,4007,848.64,648
identification,34,4041,850.56,636.12
identification,34,4074,856.32,633.96
identification,34,4108,869.76,614.52
identification,34,4141,879.36,611.28
identification,34,4174,888.96,614.52
identification,34,4240,871.68,650.16
identification,34,4274,867.84,633.96
identification,34,4307,873.6,627.48
identification,34,4341,856.32,645.84
identification,34,4374,877.44,629.64
identification,34,4407,875.52,610.2
identification,34,4440,888.96,606.96
identification,34,4474,873.6,587.52
identification,34,4508,873.6,578.88
identification,34,4541,887.04,562.68
identification,34,4574,877.44,589.68
identification,34,4607,883.2,599.4
identification,34,4641,892.8,602.64
identification,34,4674,894.72,614.52
faces,0,31,687.36,160.92
faces,0,65,658.56,169.56
faces,0,115,656.64,126.36
faces,0,148,647.04,117.72
faces,0,215,552.96,163.08
faces,0,267,370.56,293.76
faces,0,332,316.8,349.92
faces,0,365,366.72,366.12
faces,0,432,385.92,361.8
faces,0,515,376.32,352.08
faces,0,582,408.96,343.44
faces,0,665,412.8,320.76
faces,0,732,414.72,297
faces,0,799,629.76,232.2
faces,0,882,816,318.6
faces,0,1134,1032.96,295.92
faces,0,1166,1038.72,280.8
faces,0,1233,1034.88,265.68
faces,0,1282,1017.6,249.48
faces,0,1316,996.48,237.6
faces,0,1349,967.68,247.32
faces,0,1385,871.68,276.48
faces,0,1435,718.08,536.76
faces,0,1466,720,584.28
faces,0,1499,741.12,614.52
faces,0,1534,754.56,636.12
faces,0,1567,766.08,643.68
faces,0,1600,758.4,651.24
faces,0,1633,733.44,651.24
faces,0,1683,700.8,653.4
faces,0,1716,670.08,663.12
faces,0,1750,577.92,675
faces,0,1783,541.44,696.6
faces,0,1833,531.84,711.72
faces,0,1867,531.84,722.52
faces,0,1900,531.84,726.84
faces,0,1934,529.92,729
faces,0,1967,526.08,729
faces,0,2000,526.08,731.16
faces,0,2050,543.36,727.92
faces,0,2083,566.4,721.44
faces,0,2117,595.2,716.04
faces,0,2150,741.12,687.96
faces,0,2200,819.84,673.92
faces,0,2233,877.44,665.28
faces,0,2267,898.56,664.2
faces,0,2301,915.84,666.36
faces,0,2334,927.36,670.68
faces,0,2367,950.4,676.08
faces,0,2400,958.08,684.72
faces,0,2451,963.84,691.2
faces,0,2484,971.52,684.72
faces,0,2517,979.2,667.44
faces,0,2550,994.56,642.6
faces,0,2601,1038.72,546.48
faces,0,2634,1057.92,482.76
faces,0,2667,1071.36,454.68
faces,0,2702,1082.88,413.64
faces,0,2734,1086.72,397.44
faces,0,2768,1079.04,385.56
faces,0,2801,1056,379.08
faces,0,2850,1029.12,365.04
faces,0,2885,695.04,280.8
faces,0,2918,881.28,397.44
faces,0,2967,833.28,429.84
faces,0,3001,816,426.6
faces,0,3068,783.36,428.76
faces,0,3101,735.36,446.04
faces,0,3134,716.16,455.76
faces,0,3169,643.2,432
faces,0,3201,654.72,430.92
faces,0,3251,685.44,435.24
faces,0,3318,720,405
faces,0,3369,721.92,394.2
faces,0,3402,735.36,397.44
faces,0,3435,743.04,380.16
faces,0,3502,760.32,367.2
faces,0,3534,946.56,304.56
faces,0,3568,1032.96,297
faces,0,3618,1042.56,288.36
faces,0,3651,779.52,231.12
faces,0,3685,975.36,262.44
faces,0,3719,994.56,273.24
faces,0,3768,996.48,289.44
faces,0,3802,994.56,292.68
faces,0,3836,988.8,288.36
faces,0,3869,979.2,290.52
faces,0,3902,971.52,290.52
faces,0,3936,961.92,287.28
faces,0,3985,948.48,285.12
faces,0,4018,921.6,284.04
faces,0,4052,833.28,276.48
faces,0,4086,741.12,276.48
faces,0,4136,664.32,275.4
faces,0,4169,595.2,271.08
faces,0,4202,576,267.84
faces,0,4236,562.56,265.68
faces,0,4269,476.16,263.52
faces,0,4303,499.2,275.4
faces,0,4336,499.2,280.8
faces,0,4370,493.44,300.24
faces,0,4419,472.32,316.44
faces,0,4452,432,341.28
faces,0,4485,416.64,347.76
faces,0,4537,408.96,351
faces,0,4569,407.04,352.08
faces,0,4603,422.4,354.24
faces,0,4636,443.52,360.72
faces,1,2,545.28,454.68
faces,1,36,545.28,455.76
faces,1,69,556.8,461.16
faces,1,102,562.56,726.84
faces,1,136,635.52,1096.2
faces,1,186,825.6,462.24
faces,1,219,633.6,866.16
faces,1,252,600.96,927.72
faces,1,302,631.68,864
faces,1,337,648.96,829.44
faces,1,369,679.68,668.52
faces,1,403,677.76,327.24
faces,1,469,508.8,93.96
faces,1,503,562.56,92.88
faces,1,536,819.84,159.84
faces,1,586,781.44,171.72
faces,1,619,762.24,212.76
faces,1,652,395.52,49.68
faces,1,702,689.28,166.32
faces,1,736,432,123.12
faces,1,770,491.52,122.04
faces,1,836,501.12,130.68
faces,1,870,506.88,139.32
faces,1,919,783.36,416.88
faces,1,953,785.28,439.56
faces,1,986,798.72,461.16
faces,1,1019,817.92,468.72
faces,1,1053,1057.92,660.96
faces,1,1103,860.16,604.8
faces,1,1136,894.72,597.24
faces,1,1203,848.64,621
faces,1,1237,846.72,627.48
faces,1,1270,858.24,623.16
faces,1,1303,850.56,632.88
faces,1,1353,842.88,646.92
faces,1,1420,867.84,644.76
faces,1,1470,850.56,641.52
faces,1,1503,566.4,585.36
faces,1,1570,574.08,572.4
faces,1,1603,783.36,656.64
faces,1,1670,858.24,592.92
faces,1,1704,912,474.12
faces,1,1754,906.24,454.68
faces,1,1820,963.84,463.32
faces,1,1872,950.4,461.16
faces,1,1904,950.4,470.88
faces,1,1937,940.8,475.2
faces,1,1970,931.2,481.68
faces,1,2004,892.8,435.24
faces,1,2038,871.68,421.2
faces,1,2071,854.4,415.8
faces,1,2104,837.12,410.4
faces,1,2156,750.72,363.96
faces,1,2221,802.56,413.64
faces,1,2271,764.16,414.72
faces,1,2304,777.6,420.12
faces,1,2338,766.08,437.4
faces,1,2405,750.72,433.08
faces,1,2438,752.64,429.84
faces,1,2471,737.28,430.92
faces,1,2521,725.76,423.36
faces,1,2554,720,422.28
faces,1,2588,704.64,422.28
faces,1,2638,696.96,421.2
faces,1,2671,681.6,422.28
faces,1,2704,672,421.2
faces,1,2738,664.32,421.2
faces,1,2771,648.96,419.04
faces,1,2804,685.44,442.8
faces,1,2838,696.96,439.56
faces,1,2872,643.2,419.04
faces,1,2921,620.16,468.72
faces,1,2955,668.16,797.04
faces,1,2988,647.04,846.72
faces,1,3038,656.64,834.84
faces,1,3071,677.76,829.44
faces,1,3105,677.76,828.36
faces,1,3139,683.52,827.28
faces,1,3172,695.04,822.96
faces,1,3205,677.76,794.88
faces,1,3239,666.24,778.68
faces,1,3273,672,773.28
faces,1,3322,691.2,777.6
faces,1,3355,700.8,776.52
faces,1,3391,708.48,774.36
faces,1,3439,718.08,771.12
faces,1,3472,725.76,767.88
faces,1,3505,735.36,758.16
faces,1,3539,741.12,753.84
faces,1,3573,746.88,747.36
faces,1,3606,750.72,740.88
faces,1,3639,754.56,734.4
faces,1,3689,756.48,727.92
faces,1,3722,758.4,720.36
faces,1,3755,760.32,718.2
faces,1,3806,764.16,718.2
faces,1,3839,769.92,726.84
faces,1,3873,777.6,729
faces,1,3906,783.36,727.92
faces,1,3939,789.12,727.92
faces,1,3973,796.8,727.92
faces,1,4006,802.56,727.92
faces,1,4039,808.32,725.76
faces,1,4089,814.08,725.76
faces,1,4122,821.76,725.76
faces,1,4156,825.6,726.84
faces,1,4207,835.2,730.08
faces,1,4239,840.96,734.4
faces,1,4274,848.64,738.72
faces,1,4306,856.32,745.2
faces,1,4340,862.08,750.6
faces,1,4373,867.84,756
faces,1,4407,869.76,761.4
faces,1,4440,869.76,766.8
faces,1,4490,867.84,771.12
faces,1,4523,864,772.2
faces,1,4573,860.16,772.2
faces,1,4607,860.16,766.8
faces,2,0,871.68,614.52
faces,2,6,865.92,604.8
faces,2,39,864,601.56
faces,2,71,862.08,603.72
faces,2,105,860.16,610.2
faces,2,139,858.24,619.92
faces,2,172,858.24,626.4
faces,2,205,858.24,632.88
faces,2,255,856.32,637.2
faces,2,289,858.24,643.68
faces,2,323,862.08,650.16
faces,2,373,867.84,657.72
faces,2,405,873.6,664.2
faces,2,439,883.2,669.6
faces,2,473,892.8,659.88
faces,2,505,1013.76,402.84
faces,2,539,990.72,347.76
faces,2,573,981.12,320.76
faces,2,606,973.44,300.24
faces,2,655,963.84,288.36
faces,2,690,942.72,257.04
faces,2,739,925.44,247.32
faces,2,772,645.12,243
faces,2,806,543.36,250.56
faces,2,839,468.48,249.48
faces,2,873,462.72,241.92
faces,2,906,453.12,239.76
faces,2,940,445.44,237.6
faces,2,973,433.92,236.52
faces,2,1008,426.24,236.52
faces,2,1056,418.56,250.56
faces,2,1089,408.96,261.36
faces,2,1141,416.64,276.48
faces,2,1173,420.48,292.68
faces,2,1206,420.48,301.32
faces,2,1239,428.16,308.88
faces,2,1273,752.64,335.88
faces,2,1307,794.88,332.64
faces,2,1340,810.24,331.56
faces,2,1373,817.92,332.64
faces,2,1425,823.68,332.64
faces,2,1457,831.36,332.64
faces,2,1490,856.32,336.96
faces,2,1540,888.96,343.44
faces,2,1574,906.24,348.84
faces,2,1608,917.76,351
faces,2,1640,927.36,354.24
faces,2,1673,940.8,358.56
faces,2,1707,965.76,365.04
faces,2,1740,906.24,348.84
faces,2,1774,1169.28,610.2
faces,2,1824,925.44,626.4
faces,2,1857,902.4,707.4
faces,2,1908,912,700.92
faces,2,1940,902.4,713.88
faces,2,1974,904.32,717.12
faces,2,2007,904.32,719.28
faces,2,2040,906.24,719.28
faces,2,2074,904.32,721.44
faces,2,2108,898.56,722.52
faces,2,2141,890.88,725.76
faces,2,2174,656.64,773.28
faces,2,2224,568.32,799.2
faces,2,2257,501.12,833.76
faces,2,2309,495.36,824.04
faces,2,2374,514.56,814.32
